49 - 1       0 - 1
79 - 88       0 - 88
105 - 89       0 - 89
102 - 90       0 - 90
92 - 91       0 - 91
102 - 92       0 - 92
102 - 93       0 - 93
105 - 94       0 - 94
102 - 95       0 - 95
102 - 96       0 - 96
102 - 97       0 - 97
102 - 98       0 - 98
91 - 99       0 - 99
82 - 100       0 - 100
102 - 101       0 - 101
79 - 102       0 - 102
79 - 103       0 - 103
102 - 104       0 - 104
102 - 105       0 - 105
102 - 106       0 - 106
102 - 107       0 - 107
91 - 108       0 - 108
105 - 109       0 - 109
105 - 110       0 - 110
105 - 111       0 - 111
102 - 112       0 - 112
81 - 113       0 - 113
102 - 114       0 - 114
102 - 115       0 - 115
105 - 116       0 - 116
92 - 117       0 - 117
81 - 118       0 - 118
81 - 119       0 - 119
102 - 120       0 - 120
102 - 121       0 - 121
81 - 122       0 - 122
81 - 123       0 - 123
102 - 124       0 - 124
92 - 125       0 - 125
81 - 126       0 - 126
92 - 127       0 - 127
79 - 128       0 - 128
105 - 129       0 - 129
81 - 130       0 - 130
105 - 131       0 - 131
81 - 132       0 - 132
102 - 133       0 - 133
102 - 134       0 - 134
92 - 135       0 - 135
102 - 136       0 - 136
92 - 137       0 - 137
102 - 138       0 - 138
107 - 139       0 - 139
79 - 140       0 - 140
102 - 141       0 - 141
81 - 142       0 - 142
102 - 143       0 - 143
81 - 144       0 - 144
81 - 145       0 - 145
102 - 146       0 - 146
92 - 147       0 - 147
88 - 148       0 - 148
92 - 149       0 - 149
92 - 150       0 - 150
92 - 151       0 - 151
81 - 152       0 - 152
81 - 153       0 - 153
81 - 154       0 - 154
83 - 155       0 - 155
88 - 156       0 - 156
81 - 157       0 - 157
102 - 158       0 - 158
102 - 159       0 - 159
105 - 160       0 - 160
81 - 161       0 - 161
105 - 162       0 - 162
107 - 163       0 - 163
105 - 164       0 - 164
102 - 165       0 - 165
81 - 166       0 - 166
102 - 167       0 - 167
81 - 168       0 - 168
81 - 169       0 - 169
102 - 170       0 - 170
92 - 171       0 - 171
102 - 172       0 - 172
102 - 173       0 - 173
81 - 174       0 - 174
92 - 175       0 - 175
81 - 176       0 - 176
81 - 177       0 - 177
102 - 178       0 - 178
102 - 179       0 - 179
81 - 180       0 - 180
92 - 181       0 - 181
92 - 182       0 - 182
102 - 183       0 - 183
79 - 184       0 - 184
79 - 185       0 - 185
102 - 186       0 - 186
92 - 187       0 - 187
102 - 188       0 - 188
81 - 189       0 - 189
81 - 190       0 - 190
81 - 191       0 - 191
92 - 192       0 - 192
88 - 193       0 - 193
81 - 194       0 - 194
92 - 195       0 - 195
92 - 196       0 - 196
95 - 197       0 - 197
102 - 198       0 - 198
92 - 199       0 - 199
107 - 200       0 - 200
102 - 201       0 - 201
102 - 202       0 - 202
102 - 203       0 - 203
92 - 204       0 - 204
102 - 205       0 - 205
92 - 206       0 - 206
81 - 207       0 - 207
81 - 208       0 - 208
92 - 209       0 - 209
102 - 210       0 - 210
81 - 211       0 - 211
79 - 212       0 - 212
102 - 213       0 - 213
102 - 214       0 - 214
102 - 215       0 - 215
105 - 216       0 - 216
105 - 217       0 - 217
81 - 218       0 - 218
92 - 219       0 - 219
81 - 220       0 - 220
92 - 221       0 - 221
81 - 222       0 - 222
107 - 223       0 - 223
102 - 224       0 - 224
102 - 225       0 - 225
102 - 226       0 - 226
105 - 227       0 - 227
86 - 228       0 - 228
90 - 229       0 - 229
102 - 230       0 - 230
79 - 231       0 - 231
81 - 232       0 - 232
79 - 233       0 - 233
87 - 234       0 - 234
102 - 235       0 - 235
81 - 236       0 - 236
102 - 237       0 - 237
92 - 238       0 - 238
107 - 239       0 - 239
102 - 240       0 - 240
102 - 241       0 - 241
92 - 242       0 - 242
102 - 243       0 - 243
92 - 244       0 - 244
105 - 245       0 - 245
88 - 246       0 - 246
92 - 247       0 - 247
79 - 248       0 - 248
81 - 249       0 - 249
102 - 250       0 - 250
102 - 251       0 - 251
79 - 252       0 - 252
81 - 253       0 - 253
90 - 254       0 - 254
82 - 255       0 - 255
81 - 256       0 - 256
81 - 257       0 - 257
81 - 258       0 - 258
81 - 259       0 - 259
81 - 260       0 - 260
81 - 261       0 - 261
79 - 262       0 - 262
102 - 263       0 - 263
81 - 264       0 - 264
92 - 265       0 - 265
81 - 266       0 - 266
93 - 267       0 - 267
92 - 268       0 - 268
92 - 269       0 - 269
92 - 270       0 - 270
88 - 271       0 - 271
83 - 272       0 - 272
81 - 273       0 - 273
92 - 274       0 - 274
102 - 275       0 - 275
92 - 276       0 - 276
96 - 277       0 - 277
81 - 278       0 - 278
81 - 279       0 - 279
81 - 280       0 - 280
81 - 281       0 - 281
81 - 282       0 - 282
88 - 283       0 - 283
81 - 284       0 - 284
92 - 285       0 - 285
96 - 286       0 - 286
96 - 287       0 - 287
92 - 288       0 - 288
105 - 289       0 - 289
102 - 290       0 - 290
92 - 291       0 - 291
81 - 292       0 - 292
93 - 293       0 - 293
93 - 294       0 - 294
102 - 295       0 - 295
81 - 296       0 - 296
102 - 297       0 - 297
102 - 298       0 - 298
92 - 299       0 - 299
92 - 300       0 - 300
92 - 301       0 - 301
92 - 302       0 - 302
81 - 303       0 - 303
92 - 304       0 - 304
102 - 305       0 - 305
93 - 306       0 - 306
81 - 307       0 - 307
79 - 308       0 - 308
92 - 309       0 - 309
81 - 310       0 - 310
79 - 311       0 - 311
81 - 312       0 - 312
79 - 313       0 - 313
79 - 314       0 - 314
102 - 315       0 - 315
81 - 316       0 - 316
102 - 317       0 - 317
92 - 318       0 - 318
81 - 319       0 - 319
81 - 320       0 - 320
92 - 321       0 - 321
92 - 322       0 - 322
105 - 323       0 - 323
105 - 324       0 - 324
102 - 325       0 - 325
102 - 326       0 - 326
105 - 327       0 - 327
81 - 328       0 - 328
102 - 329       0 - 329
102 - 330       0 - 330
107 - 331       0 - 331
102 - 332       0 - 332
102 - 333       0 - 333
88 - 334       0 - 334
92 - 335       0 - 335
79 - 336       0 - 336
102 - 337       0 - 337
102 - 338       0 - 338
102 - 339       0 - 339
105 - 340       0 - 340
105 - 341       0 - 341
102 - 342       0 - 342
102 - 343       0 - 343
107 - 344       -1 - 344
102 - 345       0 - 345
76 - 346       0 - 346
102 - 347       0 - 347
81 - 348       0 - 348
81 - 349       0 - 349
92 - 350       0 - 350
81 - 351       0 - 351
105 - 352       0 - 352
92 - 353       0 - 353
102 - 354       0 - 354
102 - 355       0 - 355
102 - 356       0 - 356
97 - 357       0 - 357
102 - 358       0 - 358
107 - 359       0 - 359
81 - 360       0 - 360
102 - 361       0 - 361
102 - 362       0 - 362
102 - 363       0 - 363
91 - 364       0 - 364
105 - 365       0 - 365
102 - 366       0 - 366
105 - 367       0 - 367
92 - 368       0 - 368
105 - 369       0 - 369
107 - 370       0 - 370
0 - 371       0 - 371
102 - 372       0 - 372
92 - 373       0 - 373
92 - 374       0 - 374
81 - 375       0 - 375
102 - 376       0 - 376
102 - 377       0 - 377
102 - 378       0 - 378
92 - 379       0 - 379
105 - 380       0 - 380
102 - 381       0 - 381
105 - 382       0 - 382
92 - 383       0 - 383
102 - 384       0 - 384
81 - 385       0 - 385
105 - 386       0 - 386
92 - 387       0 - 387
102 - 388       0 - 388
102 - 389       0 - 389
92 - 390       0 - 390
79 - 391       0 - 391
81 - 392       0 - 392
92 - 393       0 - 393
81 - 394       0 - 394
92 - 395       0 - 395
81 - 396       0 - 396
92 - 397       0 - 397
81 - 398       0 - 398
92 - 399       0 - 399
95 - 400       0 - 400
102 - 401       0 - 401
102 - 402       0 - 402
92 - 403       0 - 403
102 - 404       0 - 404
81 - 405       0 - 405
102 - 406       0 - 406
81 - 407       0 - 407
81 - 408       0 - 408
81 - 409       0 - 409
102 - 410       0 - 410
102 - 411       0 - 411
79 - 412       0 - 412
81 - 413       0 - 413
105 - 414       0 - 414
81 - 415       0 - 415
92 - 416       0 - 416
102 - 417       0 - 417
102 - 418       0 - 418
81 - 419       0 - 419
81 - 420       0 - 420
102 - 421       0 - 421
81 - 422       0 - 422
92 - 423       0 - 423
102 - 424       0 - 424
81 - 425       0 - 425
92 - 426       0 - 426
102 - 427       0 - 427
81 - 428       0 - 428
105 - 429       0 - 429
102 - 430       0 - 430
102 - 431       0 - 431
82 - 432       0 - 432
93 - 433       0 - 433
105 - 434       0 - 434
102 - 435       0 - 435
92 - 436       0 - 436
92 - 437       0 - 437
102 - 438       0 - 438
102 - 439       0 - 439
88 - 440       0 - 440
105 - 441       0 - 441
105 - 442       0 - 442
107 - 443       0 - 443
107 - 444       0 - 444
102 - 445       0 - 445
96 - 446       0 - 446
92 - 447       0 - 447
105 - 448       0 - 448
105 - 449       0 - 449
97 - 450       0 - 450
97 - 451       0 - 451
102 - 452       0 - 452
102 - 453       0 - 453
102 - 454       0 - 454
88 - 455       0 - 455
81 - 456       0 - 456
79 - 457       0 - 457
79 - 458       0 - 458
102 - 459       0 - 459
81 - 460       0 - 460
102 - 461       0 - 461
92 - 462       0 - 462
107 - 463       0 - 463
102 - 464       0 - 464
102 - 465       0 - 465
79 - 466       0 - 466
102 - 467       0 - 467
92 - 468       0 - 468
81 - 469       0 - 469
102 - 470       0 - 470
105 - 471       0 - 471
102 - 472       0 - 472
102 - 473       0 - 473
102 - 474       0 - 474
81 - 475       0 - 475
102 - 476       0 - 476
102 - 477       0 - 477
107 - 478       0 - 478
90 - 479       0 - 479
102 - 480       0 - 480
102 - 481       0 - 481
102 - 482       0 - 482
107 - 483       0 - 483
102 - 484       0 - 484
105 - 485       0 - 485
102 - 486       0 - 486
102 - 487       0 - 487
92 - 488       0 - 488
102 - 489       0 - 489
107 - 490       0 - 490
97 - 491       0 - 491
102 - 492       0 - 492
102 - 493       0 - 493
107 - 494       0 - 494
102 - 495       0 - 495
81 - 496       0 - 496
102 - 497       0 - 497
102 - 498       0 - 498
79 - 499       0 - 499
93 - 500       0 - 500
93 - 501       0 - 501
102 - 502       0 - 502
0 - 503       0 - 503
102 - 504       0 - 504
105 - 505       0 - 505
102 - 506       0 - 506
79 - 507       0 - 507
102 - 508       0 - 508
105 - 509       0 - 509
92 - 510       0 - 510
93 - 511       0 - 511
102 - 512       0 - 512
102 - 513       0 - 513
81 - 514       0 - 514
102 - 515       0 - 515
107 - 516       0 - 516
0 - 517       0 - 517
102 - 518       0 - 518
92 - 519       0 - 519
102 - 520       0 - 520
102 - 521       0 - 521
102 - 522       0 - 522
105 - 523       0 - 523
92 - 524       0 - 524
102 - 525       0 - 525
107 - 526       0 - 526
105 - 527       0 - 527
105 - 528       0 - 528
105 - 529       0 - 529
105 - 530       0 - 530
81 - 531       0 - 531
81 - 532       0 - 532
81 - 533       0 - 533
81 - 534       0 - 534
102 - 535       0 - 535
81 - 536       0 - 536
79 - 537       0 - 537
102 - 538       0 - 538
102 - 539       0 - 539
102 - 540       0 - 540
85 - 541       0 - 541
92 - 542       0 - 542
81 - 543       0 - 543
82 - 544       0 - 544
105 - 545       0 - 545
102 - 546       0 - 546
92 - 547       0 - 547
92 - 548       0 - 548
102 - 549       0 - 549
92 - 550       0 - 550
92 - 551       0 - 551
92 - 552       0 - 552
88 - 553       0 - 553
88 - 554       0 - 554
105 - 555       0 - 555
102 - 556       0 - 556
102 - 557       0 - 557
102 - 558       0 - 558
92 - 559       0 - 559
92 - 560       0 - 560
102 - 561       0 - 561
102 - 562       0 - 562
102 - 563       0 - 563
81 - 564       0 - 564
102 - 565       0 - 565
92 - 566       0 - 566
105 - 567       0 - 567
102 - 568       0 - 568
102 - 569       0 - 569
79 - 570       0 - 570
81 - 571       0 - 571
102 - 572       0 - 572
92 - 573       0 - 573
81 - 574       0 - 574
102 - 575       0 - 575
81 - 576       0 - 576
79 - 577       0 - 577
107 - 578       0 - 578
81 - 579       0 - 579
79 - 580       0 - 580
81 - 581       0 - 581
102 - 582       0 - 582
105 - 583       0 - 583
97 - 584       0 - 584
102 - 585       0 - 585
102 - 586       0 - 586
102 - 587       0 - 587
102 - 588       0 - 588
105 - 589       0 - 589
92 - 590       0 - 590
102 - 591       0 - 591
102 - 592       0 - 592
107 - 593       0 - 593
102 - 594       0 - 594
107 - 595       0 - 595
107 - 596       0 - 596
92 - 597       0 - 597
105 - 598       0 - 598
102 - 599       0 - 599
102 - 600       0 - 600
102 - 601       0 - 601
92 - 602       0 - 602
102 - 603       0 - 603
79 - 604       0 - 604
102 - 605       0 - 605
81 - 606       0 - 606
81 - 607       0 - 607
79 - 608       0 - 608
81 - 609       0 - 609
90 - 610       0 - 610
81 - 611       0 - 611
102 - 612       0 - 612
102 - 613       0 - 613
81 - 614       0 - 614
102 - 615       0 - 615
92 - 616       0 - 616
81 - 617       0 - 617
81 - 618       0 - 618
92 - 619       0 - 619
92 - 620       0 - 620
81 - 621       0 - 621
79 - 622       0 - 622
81 - 623       0 - 623
82 - 624       0 - 624
81 - 625       0 - 625
102 - 626       0 - 626
92 - 627       0 - 627
81 - 628       0 - 628
81 - 629       0 - 629
81 - 630       0 - 630
79 - 631       0 - 631
81 - 632       0 - 632
87 - 633       0 - 633
79 - 634       0 - 634
92 - 635       0 - 635
81 - 636       0 - 636
81 - 637       0 - 637
81 - 638       0 - 638
0 - 639       0 - 639
92 - 640       0 - 640
79 - 641       0 - 641
102 - 642       0 - 642
102 - 643       0 - 643
102 - 644       0 - 644
102 - 645       0 - 645
102 - 646       0 - 646
102 - 647       0 - 647
92 - 648       0 - 648
92 - 649       0 - 649
102 - 650       0 - 650
81 - 651       0 - 651
79 - 652       0 - 652
79 - 653       0 - 653
92 - 654       0 - 654
102 - 655       0 - 655
88 - 656       0 - 656
81 - 657       0 - 657
92 - 658       0 - 658
82 - 659       0 - 659
81 - 660       0 - 660
79 - 661       0 - 661
92 - 662       0 - 662
83 - 663       0 - 663
79 - 664       0 - 664
81 - 665       0 - 665
102 - 666       0 - 666
102 - 667       0 - 667
81 - 668       0 - 668
81 - 669       0 - 669
91 - 670       0 - 670
102 - 671       0 - 671
81 - 672       0 - 672
102 - 673       0 - 673
96 - 674       0 - 674
81 - 675       0 - 675
81 - 676       0 - 676
81 - 677       0 - 677
92 - 678       0 - 678
81 - 679       0 - 679
102 - 680       0 - 680
102 - 681       0 - 681
92 - 682       0 - 682
107 - 683       0 - 683
102 - 684       0 - 684
105 - 685       0 - 685
102 - 686       0 - 686
100 - 687       0 - 687
105 - 688       0 - 688
102 - 689       0 - 689
107 - 690       0 - 690
92 - 691       0 - 691
102 - 692       0 - 692
102 - 693       0 - 693
81 - 694       0 - 694
81 - 695       0 - 695
79 - 696       0 - 696
81 - 697       0 - 697
0 - 698       0 - 698
92 - 699       0 - 699
105 - 700       0 - 700
92 - 701       0 - 701
102 - 702       0 - 702
102 - 703       0 - 703
81 - 704       0 - 704
92 - 705       0 - 705
92 - 706       0 - 706
102 - 707       0 - 707
92 - 708       0 - 708
102 - 709       0 - 709
102 - 710       0 - 710
107 - 711       0 - 711
92 - 712       0 - 712
81 - 713       0 - 713
79 - 714       0 - 714
79 - 715       0 - 715
92 - 716       0 - 716
92 - 717       0 - 717
102 - 718       0 - 718
81 - 719       0 - 719
92 - 720       0 - 720
92 - 721       0 - 721
102 - 722       0 - 722
81 - 723       0 - 723
81 - 724       0 - 724
85 - 725       0 - 725
107 - 726       0 - 726
102 - 727       0 - 727
107 - 728       0 - 728
92 - 729       0 - 729
81 - 730       0 - 730
92 - 731       0 - 731
81 - 732       0 - 732
79 - 733       0 - 733
81 - 734       0 - 734
81 - 735       0 - 735
81 - 736       0 - 736
92 - 737       0 - 737
81 - 738       0 - 738
79 - 739       0 - 739
81 - 740       0 - 740
81 - 741       0 - 741
102 - 742       0 - 742
92 - 743       0 - 743
92 - 744       0 - 744
81 - 745       0 - 745
91 - 746       0 - 746
79 - 747       0 - 747
81 - 748       0 - 748
92 - 749       0 - 749
105 - 750       0 - 750
102 - 751       0 - 751
107 - 752       0 - 752
107 - 753       0 - 753
102 - 754       0 - 754
102 - 755       0 - 755
102 - 756       0 - 756
105 - 757       0 - 757
102 - 758       0 - 758
102 - 759       0 - 759
105 - 760       0 - 760
107 - 761       0 - 761
96 - 762       0 - 762
102 - 763       0 - 763
102 - 764       0 - 764
102 - 765       0 - 765
102 - 766       0 - 766
102 - 767       0 - 767
102 - 768       0 - 768
88 - 769       0 - 769
102 - 770       0 - 770
105 - 771       -1 - 771
92 - 772       0 - 772
102 - 773       0 - 773
81 - 774       0 - 774
102 - 775       0 - 775
81 - 776       0 - 776
81 - 777       0 - 777
79 - 778       0 - 778
87 - 779       0 - 779
102 - 780       0 - 780
102 - 781       0 - 781
82 - 782       0 - 782
102 - 783       0 - 783
102 - 784       0 - 784
102 - 785       0 - 785
79 - 786       0 - 786
81 - 787       0 - 787
91 - 788       0 - 788
102 - 789       0 - 789
81 - 790       0 - 790
81 - 791       0 - 791
81 - 792       0 - 792
81 - 793       0 - 793
81 - 794       0 - 794
102 - 795       0 - 795
79 - 796       0 - 796
79 - 797       0 - 797
79 - 798       0 - 798
81 - 799       0 - 799
92 - 800       0 - 800
102 - 801       0 - 801
81 - 802       0 - 802
81 - 803       0 - 803
100 - 804       0 - 804
92 - 805       0 - 805
102 - 806       0 - 806
92 - 807       0 - 807
92 - 808       0 - 808
92 - 809       0 - 809
102 - 810       0 - 810
102 - 811       0 - 811
79 - 812       0 - 812
102 - 813       0 - 813
102 - 814       0 - 814
96 - 815       0 - 815
92 - 816       0 - 816
105 - 817       0 - 817
105 - 818       0 - 818
81 - 819       0 - 819
81 - 820       0 - 820
81 - 821       0 - 821
107 - 822       -1 - 822
107 - 823       0 - 823
88 - 824       0 - 824
92 - 825       0 - 825
91 - 826       0 - 826
81 - 827       0 - 827
102 - 828       0 - 828
92 - 829       0 - 829
81 - 830       0 - 830
102 - 831       0 - 831
102 - 832       0 - 832
102 - 833       0 - 833
107 - 834       0 - 834
102 - 835       0 - 835
102 - 836       0 - 836
102 - 837       0 - 837
92 - 838       0 - 838
92 - 839       0 - 839
102 - 840       0 - 840
88 - 841       0 - 841
102 - 842       0 - 842
102 - 843       0 - 843
102 - 844       0 - 844
79 - 845       0 - 845
92 - 846       0 - 846
107 - 847       0 - 847
105 - 848       0 - 848
81 - 849       0 - 849
105 - 850       0 - 850
107 - 851       0 - 851
107 - 852       0 - 852
92 - 853       0 - 853
92 - 854       0 - 854
102 - 855       0 - 855
102 - 856       0 - 856
92 - 857       0 - 857
102 - 858       0 - 858
105 - 859       0 - 859
105 - 860       0 - 860
102 - 861       0 - 861
81 - 862       0 - 862
97 - 863       0 - 863
102 - 864       0 - 864
92 - 865       0 - 865
105 - 866       0 - 866
102 - 867       0 - 867
105 - 868       0 - 868
102 - 869       0 - 869
102 - 870       0 - 870
102 - 871       0 - 871
102 - 872       0 - 872
92 - 873       0 - 873
107 - 874       0 - 874
102 - 875       0 - 875
102 - 876       0 - 876
102 - 877       0 - 877
102 - 878       0 - 878
105 - 879       0 - 879
102 - 880       0 - 880
102 - 881       0 - 881
107 - 882       0 - 882
88 - 883       0 - 883
81 - 884       0 - 884
92 - 885       0 - 885
81 - 886       0 - 886
92 - 887       0 - 887
102 - 888       0 - 888
81 - 889       0 - 889
102 - 890       0 - 890
92 - 891       0 - 891
105 - 892       0 - 892
92 - 893       0 - 893
81 - 894       0 - 894
81 - 895       0 - 895
81 - 896       0 - 896
92 - 897       0 - 897
92 - 898       0 - 898
92 - 899       0 - 899
102 - 900       0 - 900
88 - 901       0 - 901
102 - 902       0 - 902
81 - 903       0 - 903
92 - 904       0 - 904
92 - 905       0 - 905
90 - 906       0 - 906
81 - 907       0 - 907
81 - 908       0 - 908
81 - 909       0 - 909
95 - 910       0 - 910
59 - 911       0 - 911
85 - 912       0 - 912
81 - 913       0 - 913
81 - 914       0 - 914
81 - 915       0 - 915
102 - 916       0 - 916
81 - 917       0 - 917
102 - 918       0 - 918
81 - 919       0 - 919
81 - 920       0 - 920
81 - 921       0 - 921
81 - 922       0 - 922
81 - 923       0 - 923
88 - 924       0 - 924
81 - 925       0 - 925
81 - 926       0 - 926
81 - 927       0 - 927
81 - 928       0 - 928
81 - 929       0 - 929
92 - 930       0 - 930
102 - 931       0 - 931
102 - 932       0 - 932
105 - 933       -1 - 933
81 - 934       0 - 934
81 - 935       0 - 935
92 - 936       0 - 936
92 - 937       0 - 937
102 - 938       0 - 938
102 - 939       0 - 939
82 - 940       0 - 940
92 - 941       0 - 941
81 - 942       0 - 942
92 - 943       0 - 943
102 - 944       0 - 944
82 - 945       0 - 945
91 - 946       0 - 946
88 - 947       0 - 947
102 - 948       0 - 948
105 - 949       0 - 949
102 - 950       0 - 950
105 - 951       0 - 951
105 - 952       0 - 952
102 - 953       0 - 953
102 - 954       0 - 954
102 - 955       0 - 955
102 - 956       0 - 956
102 - 957       0 - 957
102 - 958       0 - 958
81 - 959       0 - 959
81 - 960       0 - 960
92 - 961       0 - 961
81 - 962       0 - 962
92 - 963       0 - 963
81 - 964       0 - 964
79 - 965       0 - 965
81 - 966       0 - 966
102 - 967       0 - 967
79 - 968       0 - 968
92 - 969       0 - 969
102 - 970       0 - 970
92 - 971       0 - 971
102 - 972       0 - 972
81 - 973       0 - 973
102 - 974       0 - 974
102 - 975       0 - 975
81 - 976       0 - 976
79 - 977       0 - 977
102 - 978       0 - 978
81 - 979       0 - 979
107 - 980       0 - 980
92 - 981       0 - 981
88 - 982       0 - 982
81 - 983       0 - 983
82 - 984       0 - 984
102 - 985       0 - 985
79 - 986       0 - 986
81 - 987       0 - 987
92 - 988       0 - 988
81 - 989       0 - 989
81 - 990       0 - 990
81 - 991       0 - 991
92 - 992       0 - 992
92 - 993       0 - 993
81 - 994       0 - 994
79 - 995       0 - 995
81 - 996       0 - 996
81 - 997       0 - 997
79 - 998       0 - 998
102 - 999       0 - 999
102 - 1000       0 - 1000
