9724 - 1       8294 - 1
9247 - 110       7270 - 110
9583 - 111       6672 - 111
9225 - 112       8147 - 112
9736 - 113       4719 - 113
9741 - 114       5346 - 114
9216 - 115       6193 - 115
9716 - 116       5723 - 116
9630 - 117       5325 - 117
9616 - 118       5701 - 118
9708 - 119       8268 - 119
9728 - 120       7659 - 120
9718 - 121       7648 - 121
9625 - 122       5222 - 122
9732 - 123       7287 - 123
9588 - 124       6786 - 124
9673 - 125       5828 - 125
9749 - 126       8239 - 126
9728 - 127       5343 - 127
9236 - 128       6175 - 128
9703 - 129       4379 - 129
9621 - 130       7654 - 130
9245 - 131       7637 - 131
9229 - 132       6205 - 132
9571 - 133       7286 - 133
9715 - 134       5350 - 134
9226 - 135       6321 - 135
9239 - 136       5341 - 136
9239 - 137       3401 - 137
9631 - 138       5849 - 138
9743 - 139       7290 - 139
9243 - 140       7275 - 140
9208 - 141       3906 - 141
9713 - 142       6301 - 142
9693 - 143       7298 - 143
9583 - 144       4837 - 144
9709 - 145       7188 - 145
9619 - 146       -1 - 146
9245 - 147       7761 - 147
9597 - 148       6336 - 148
9228 - 149       5220 - 149
8736 - 150       2807 - 150
9594 - 151       3401 - 151
9596 - 152       6779 - 152
9588 - 153       4347 - 153
9245 - 154       6793 - 154
9713 - 155       4735 - 155
9717 - 156       7663 - 156
9616 - 157       6190 - 157
9117 - 158       7636 - 158
9687 - 159       7745 - 159
9723 - 160       7784 - 160
9710 - 161       6688 - 161
9606 - 162       7734 - 162
9247 - 163       6825 - 163
9626 - 164       4365 - 164
9729 - 165       2902 - 165
9603 - 166       7308 - 166
9261 - 167       6711 - 167
9238 - 168       7189 - 168
9702 - 169       4854 - 169
9616 - 170       7182 - 170
9573 - 171       5713 - 171
9582 - 172       4839 - 172
9607 - 173       5794 - 173
9721 - 174       8215 - 174
9227 - 175       6677 - 175
9723 - 176       7766 - 176
9249 - 177       7798 - 177
9232 - 178       4371 - 178
9228 - 179       5811 - 179
9704 - 180       5804 - 180
9232 - 181       5823 - 181
9720 - 182       4753 - 182
9598 - 183       6324 - 183
9721 - 184       7291 - 184
9721 - 185       8129 - 185
9712 - 186       6321 - 186
9113 - 187       4378 - 187
9694 - 188       7175 - 188
9725 - 189       6320 - 189
9705 - 190       6692 - 190
9606 - 191       4761 - 191
9242 - 192       6798 - 192
9744 - 193       4866 - 193
9716 - 194       8721 - 194
9731 - 195       7748 - 195
9599 - 196       4267 - 196
9708 - 197       6811 - 197
9691 - 198       -1 - 198
9724 - 199       6811 - 199
9728 - 200       -1 - 200
9722 - 201       8153 - 201
9248 - 202       8169 - 202
9255 - 203       5818 - 203
9715 - 204       7776 - 204
9743 - 205       7284 - 205
9699 - 206       6696 - 206
9704 - 207       6706 - 207
9718 - 208       8607 - 208
9207 - 209       6306 - 209
9579 - 210       7787 - 210
9152 - 211       5807 - 211
9581 - 212       6697 - 212
9252 - 213       6816 - 213
9241 - 214       3885 - 214
9581 - 215       7172 - 215
9721 - 216       6320 - 216
9692 - 217       7164 - 217
9717 - 218       5714 - 218
9701 - 219       8248 - 219
8740 - 220       -1 - 220
9751 - 221       7786 - 221
9585 - 222       4363 - 222
9598 - 223       8157 - 223
9725 - 224       7784 - 224
9721 - 225       5814 - 225
9709 - 226       6317 - 226
9116 - 227       5841 - 227
9717 - 228       6310 - 228
9262 - 229       6682 - 229
9239 - 230       5845 - 230
8764 - 231       4374 - 231
9238 - 232       6190 - 232
9239 - 233       5307 - 233
9689 - 234       5799 - 234
9675 - 235       4363 - 235
9220 - 236       2901 - 236
9714 - 237       7760 - 237
9581 - 238       5827 - 238
9695 - 239       7164 - 239
9712 - 240       5832 - 240
9700 - 241       7753 - 241
9112 - 242       6309 - 242
9742 - 243       8139 - 243
9588 - 244       7657 - 244
9213 - 245       6213 - 245
9726 - 246       6799 - 246
9714 - 247       5254 - 247
9239 - 248       4385 - 248
9610 - 249       6321 - 249
9732 - 250       6307 - 250
9241 - 251       8620 - 251
9255 - 252       6664 - 252
9590 - 253       6790 - 253
9601 - 254       -1 - 254
9582 - 255       7647 - 255
9202 - 256       7665 - 256
9733 - 257       4858 - 257
9584 - 258       -1 - 258
9581 - 259       5339 - 259
9577 - 260       6203 - 260
9694 - 261       6797 - 261
9208 - 262       6784 - 262
9614 - 263       6818 - 263
9718 - 264       8255 - 264
9718 - 265       6790 - 265
9618 - 266       7695 - 266
9232 - 267       4763 - 267
9718 - 268       6809 - 268
9589 - 269       6795 - 269
9712 - 270       6297 - 270
9736 - 271       4379 - 271
9229 - 272       5233 - 272
9693 - 273       5838 - 273
9261 - 274       5710 - 274
9711 - 275       5821 - 275
9713 - 276       7272 - 276
9621 - 277       8112 - 277
9756 - 278       7632 - 278
9746 - 279       7764 - 279
9697 - 280       7666 - 280
9612 - 281       6802 - 281
9707 - 282       8229 - 282
9727 - 283       6829 - 283
9601 - 284       7644 - 284
9718 - 285       7764 - 285
9693 - 286       7288 - 286
9605 - 287       7669 - 287
9599 - 288       6804 - 288
9233 - 289       6316 - 289
9601 - 290       5738 - 290
9708 - 291       8111 - 291
9700 - 292       6170 - 292
9703 - 293       7285 - 293
9635 - 294       7772 - 294
9722 - 295       6815 - 295
9700 - 296       7641 - 296
9734 - 297       5713 - 297
9741 - 298       7287 - 298
9253 - 299       5357 - 299
9724 - 300       7667 - 300
9702 - 301       7639 - 301
9219 - 302       5698 - 302
9702 - 303       5827 - 303
9599 - 304       7657 - 304
9596 - 305       6675 - 305
9703 - 306       7676 - 306
9718 - 307       8249 - 307
9714 - 308       5809 - 308
9237 - 309       7255 - 309
9606 - 310       6218 - 310
9240 - 311       6204 - 311
9230 - 312       7266 - 312
9703 - 313       5829 - 313
9732 - 314       -1 - 314
9195 - 315       4259 - 315
9723 - 316       -1 - 316
9718 - 317       4363 - 317
9594 - 318       4364 - 318
9592 - 319       7775 - 319
9125 - 320       5239 - 320
9602 - 321       5726 - 321
9237 - 322       5701 - 322
9604 - 323       7155 - 323
9695 - 324       -1 - 324
9706 - 325       6693 - 325
8739 - 326       5236 - 326
9721 - 327       6199 - 327
9238 - 328       -1 - 328
9233 - 329       7180 - 329
9696 - 330       7673 - 330
9589 - 331       7188 - 331
9606 - 332       6814 - 332
9588 - 333       6806 - 333
9727 - 334       7645 - 334
9602 - 335       5330 - 335
9730 - 336       6669 - 336
8717 - 337       4757 - 337
9584 - 338       4722 - 338
9219 - 339       6297 - 339
9719 - 340       -1 - 340
9615 - 341       6770 - 341
9715 - 342       7297 - 342
9610 - 343       7749 - 343
9715 - 344       7669 - 344
9723 - 345       5816 - 345
9708 - 346       5342 - 346
9599 - 347       8127 - 347
9693 - 348       7659 - 348
9725 - 349       7645 - 349
9706 - 350       7287 - 350
9678 - 351       6296 - 351
9596 - 352       -1 - 352
9601 - 353       8263 - 353
9718 - 354       8264 - 354
9698 - 355       6815 - 355
9748 - 356       8251 - 356
9585 - 357       6815 - 357
9728 - 358       5344 - 358
9234 - 359       7657 - 359
9135 - 360       6207 - 360
9617 - 361       7303 - 361
9685 - 362       8252 - 362
9241 - 363       7188 - 363
9593 - 364       6791 - 364
9731 - 365       8625 - 365
9613 - 366       4347 - 366
9716 - 367       6793 - 367
9713 - 368       5711 - 368
9721 - 369       6302 - 369
9600 - 370       5814 - 370
9138 - 371       7298 - 371
9716 - 372       5833 - 372
9718 - 373       6783 - 373
9730 - 374       4727 - 374
9746 - 375       6232 - 375
9089 - 376       6841 - 376
9229 - 377       5817 - 377
9252 - 378       6795 - 378
9225 - 379       7298 - 379
9719 - 380       5331 - 380
9602 - 381       6189 - 381
9229 - 382       5332 - 382
9613 - 383       7269 - 383
9705 - 384       5823 - 384
9124 - 385       4842 - 385
9612 - 386       3389 - 386
9232 - 387       5807 - 387
9717 - 388       6804 - 388
9251 - 389       6703 - 389
9610 - 390       6298 - 390
9715 - 391       -1 - 391
9714 - 392       7767 - 392
9582 - 393       6335 - 393
9592 - 394       4390 - 394
9691 - 395       6678 - 395
9224 - 396       6692 - 396
9244 - 397       6699 - 397
9116 - 398       2784 - 398
9699 - 399       8138 - 399
9239 - 400       6323 - 400
9606 - 401       7173 - 401
9231 - 402       5710 - 402
9574 - 403       6801 - 403
9621 - 404       6193 - 404
9565 - 405       -1 - 405
9706 - 406       6798 - 406
9711 - 407       7182 - 407
9622 - 408       7778 - 408
9621 - 409       8621 - 409
9245 - 410       4856 - 410
9588 - 411       6278 - 411
9566 - 412       5810 - 412
9126 - 413       2430 - 413
9586 - 414       5839 - 414
9572 - 415       5220 - 415
9584 - 416       7299 - 416
9209 - 417       6680 - 417
9707 - 418       8162 - 418
9704 - 419       6290 - 419
9614 - 420       8166 - 420
9741 - 421       8601 - 421
9595 - 422       5358 - 422
9746 - 423       8267 - 423
9715 - 424       6816 - 424
9576 - 425       4863 - 425
9728 - 426       7645 - 426
9705 - 427       -1 - 427
9727 - 428       7174 - 428
9230 - 429       6788 - 429
9596 - 430       7650 - 430
9588 - 431       5828 - 431
9602 - 432       7153 - 432
9718 - 433       7172 - 433
9230 - 434       6318 - 434
9598 - 435       6329 - 435
9148 - 436       4844 - 436
9609 - 437       4861 - 437
9595 - 438       5207 - 438
9586 - 439       6666 - 439
9596 - 440       5828 - 440
9735 - 441       7747 - 441
9705 - 442       6324 - 442
9225 - 443       7644 - 443
9587 - 444       6209 - 444
9599 - 445       6311 - 445
9245 - 446       5315 - 446
9230 - 447       6197 - 447
9614 - 448       7139 - 448
9730 - 449       7630 - 449
9731 - 450       7278 - 450
9715 - 451       4840 - 451
9711 - 452       7280 - 452
9587 - 453       7171 - 453
9125 - 454       5351 - 454
9687 - 455       5834 - 455
9717 - 456       5830 - 456
9604 - 457       6177 - 457
9747 - 458       6811 - 458
9712 - 459       7274 - 459
9725 - 460       7629 - 460
9630 - 461       8766 - 461
9707 - 462       5824 - 462
9584 - 463       5329 - 463
9604 - 464       7772 - 464
9223 - 465       4734 - 465
9697 - 466       6226 - 466
9715 - 467       7679 - 467
9699 - 468       7173 - 468
9218 - 469       -1 - 469
9707 - 470       5344 - 470
9231 - 471       7755 - 471
9719 - 472       6697 - 472
9592 - 473       5329 - 473
9226 - 474       7768 - 474
9691 - 475       5829 - 475
9597 - 476       7316 - 476
9254 - 477       5816 - 477
9605 - 478       4380 - 478
9712 - 479       6696 - 479
9706 - 480       5829 - 480
9722 - 481       7294 - 481
9707 - 482       8268 - 482
9244 - 483       3891 - 483
9706 - 484       7282 - 484
9693 - 485       5713 - 485
9698 - 486       6792 - 486
9696 - 487       6187 - 487
9236 - 488       6811 - 488
9709 - 489       7751 - 489
9714 - 490       7275 - 490
9216 - 491       6683 - 491
9713 - 492       6787 - 492
9615 - 493       6284 - 493
9741 - 494       6320 - 494
9736 - 495       4371 - 495
9687 - 496       5700 - 496
9625 - 497       7666 - 497
9701 - 498       7295 - 498
8760 - 499       6189 - 499
9605 - 500       8227 - 500
9203 - 501       6308 - 501
9738 - 502       6265 - 502
9718 - 503       6800 - 503
9582 - 504       7278 - 504
9721 - 505       5360 - 505
9594 - 506       5720 - 506
9239 - 507       3875 - 507
9609 - 508       7657 - 508
9586 - 509       7284 - 509
9722 - 510       6664 - 510
9115 - 511       5315 - 511
9757 - 512       6314 - 512
9606 - 513       4345 - 513
9591 - 514       5820 - 514
9719 - 515       6694 - 515
9705 - 516       5351 - 516
9708 - 517       6328 - 517
9567 - 518       7289 - 518
9248 - 519       5844 - 519
9730 - 520       7170 - 520
9716 - 521       8242 - 521
9633 - 522       4735 - 522
9719 - 523       5834 - 523
9730 - 524       7312 - 524
9613 - 525       6811 - 525
9717 - 526       8138 - 526
9124 - 527       6804 - 527
9684 - 528       6774 - 528
9562 - 529       6312 - 529
9688 - 530       7178 - 530
9704 - 531       8277 - 531
9604 - 532       7738 - 532
9239 - 533       6763 - 533
9261 - 534       6670 - 534
9245 - 535       5825 - 535
9581 - 536       7758 - 536
9580 - 537       7256 - 537
9257 - 538       5836 - 538
9561 - 539       7645 - 539
9592 - 540       6289 - 540
9577 - 541       5815 - 541
9720 - 542       8261 - 542
9704 - 543       8259 - 543
9603 - 544       7639 - 544
9716 - 545       7759 - 545
9133 - 546       6675 - 546
9611 - 547       4746 - 547
9618 - 548       7266 - 548
9708 - 549       6180 - 549
9678 - 550       7282 - 550
9249 - 551       4356 - 551
9578 - 552       7280 - 552
9701 - 553       8631 - 553
9582 - 554       4381 - 554
9714 - 555       5857 - 555
9612 - 556       4839 - 556
9220 - 557       5239 - 557
9602 - 558       3394 - 558
9741 - 559       8128 - 559
8744 - 560       6697 - 560
9566 - 561       6192 - 561
9694 - 562       6794 - 562
9603 - 563       6770 - 563
9602 - 564       6778 - 564
9700 - 565       7763 - 565
9728 - 566       3892 - 566
9685 - 567       6817 - 567
9615 - 568       5811 - 568
9727 - 569       5326 - 569
9220 - 570       7158 - 570
9625 - 571       6793 - 571
9592 - 572       5830 - 572
9730 - 573       5332 - 573
9730 - 574       5850 - 574
9714 - 575       6312 - 575
9224 - 576       3869 - 576
9712 - 577       5329 - 577
9229 - 578       6822 - 578
9579 - 579       4847 - 579
9733 - 580       8265 - 580
9603 - 581       5722 - 581
9724 - 582       7679 - 582
9227 - 583       6306 - 583
9608 - 584       5843 - 584
9702 - 585       5815 - 585
9706 - 586       4376 - 586
9708 - 587       6693 - 587
9700 - 588       6306 - 588
9728 - 589       6302 - 589
9716 - 590       5830 - 590
9709 - 591       6787 - 591
9743 - 592       6819 - 592
9242 - 593       5807 - 593
9728 - 594       6690 - 594
9729 - 595       4376 - 595
9696 - 596       6701 - 596
9220 - 597       5829 - 597
9715 - 598       7276 - 598
9734 - 599       7148 - 599
9711 - 600       6298 - 600
9250 - 601       6307 - 601
9590 - 602       7291 - 602
9744 - 603       6282 - 603
9573 - 604       6673 - 604
9708 - 605       7763 - 605
9137 - 606       5842 - 606
9607 - 607       4872 - 607
9702 - 608       -1 - 608
9225 - 609       6796 - 609
9611 - 610       7289 - 610
9643 - 611       7162 - 611
9600 - 612       6786 - 612
9241 - 613       7176 - 613
9599 - 614       5238 - 614
9236 - 615       6669 - 615
8736 - 616       6179 - 616
9704 - 617       7291 - 617
9712 - 618       7746 - 618
9724 - 619       6795 - 619
9724 - 620       6682 - 620
8743 - 621       6197 - 621
9603 - 622       5355 - 622
9695 - 623       5367 - 623
9687 - 624       5244 - 624
9721 - 625       6685 - 625
9599 - 626       6291 - 626
9218 - 627       7154 - 627
9712 - 628       8133 - 628
9238 - 629       6823 - 629
9707 - 630       6302 - 630
9702 - 631       8139 - 631
9212 - 632       4873 - 632
9613 - 633       5341 - 633
9602 - 634       8284 - 634
9725 - 635       5851 - 635
9730 - 636       6789 - 636
9593 - 637       7646 - 637
9729 - 638       4884 - 638
9131 - 639       7180 - 639
9588 - 640       6692 - 640
9240 - 641       4824 - 641
9725 - 642       8255 - 642
9256 - 643       5720 - 643
9594 - 644       5330 - 644
9723 - 645       8154 - 645
9217 - 646       6667 - 646
9701 - 647       6311 - 647
9714 - 648       8263 - 648
9698 - 649       6830 - 649
9705 - 650       6708 - 650
9240 - 651       7169 - 651
9715 - 652       6697 - 652
9742 - 653       7277 - 653
9207 - 654       6196 - 654
9694 - 655       7277 - 655
9595 - 656       4849 - 656
9602 - 657       6696 - 657
9698 - 658       7766 - 658
9724 - 659       5817 - 659
9719 - 660       4266 - 660
9731 - 661       6309 - 661
9708 - 662       6308 - 662
9230 - 663       6792 - 663
9242 - 664       6320 - 664
9729 - 665       6293 - 665
9588 - 666       6810 - 666
9708 - 667       6699 - 667
9273 - 668       6198 - 668
9222 - 669       6809 - 669
9593 - 670       5827 - 670
9705 - 671       7175 - 671
9705 - 672       4354 - 672
9687 - 673       4729 - 673
9732 - 674       7166 - 674
9578 - 675       5814 - 675
9267 - 676       6802 - 676
9731 - 677       6812 - 677
9723 - 678       4835 - 678
9619 - 679       7676 - 679
9230 - 680       5706 - 680
9738 - 681       6683 - 681
9126 - 682       3394 - 682
9702 - 683       5342 - 683
9222 - 684       4378 - 684
9616 - 685       3897 - 685
9730 - 686       5227 - 686
9595 - 687       3907 - 687
9702 - 688       6312 - 688
9620 - 689       6339 - 689
9581 - 690       5356 - 690
9701 - 691       7291 - 691
9724 - 692       -1 - 692
9613 - 693       6329 - 693
9613 - 694       6315 - 694
9740 - 695       4860 - 695
9610 - 696       -1 - 696
9221 - 697       6202 - 697
9717 - 698       7296 - 698
9596 - 699       4856 - 699
9734 - 700       7292 - 700
9136 - 701       4871 - 701
9723 - 702       6188 - 702
9244 - 703       6802 - 703
9202 - 704       7738 - 704
9230 - 705       5698 - 705
9722 - 706       5830 - 706
9710 - 707       4758 - 707
9114 - 708       5212 - 708
9219 - 709       3902 - 709
9737 - 710       5684 - 710
9709 - 711       5818 - 711
9604 - 712       6808 - 712
9250 - 713       5841 - 713
9596 - 714       4831 - 714
9587 - 715       7631 - 715
8755 - 716       6210 - 716
9742 - 717       7290 - 717
9706 - 718       4866 - 718
9733 - 719       3885 - 719
9587 - 720       7668 - 720
9217 - 721       6318 - 721
9598 - 722       6810 - 722
9720 - 723       6196 - 723
9722 - 724       7654 - 724
9578 - 725       8139 - 725
9736 - 726       -1 - 726
9594 - 727       6299 - 727
9617 - 728       3875 - 728
9599 - 729       6655 - 729
9133 - 730       5835 - 730
9702 - 731       5827 - 731
9712 - 732       6814 - 732
9603 - 733       6777 - 733
9591 - 734       5344 - 734
9719 - 735       -1 - 735
9597 - 736       7739 - 736
9615 - 737       6801 - 737
9596 - 738       7190 - 738
9723 - 739       4859 - 739
9635 - 740       5221 - 740
9605 - 741       6310 - 741
9701 - 742       4713 - 742
9579 - 743       4849 - 743
9718 - 744       5816 - 744
9723 - 745       8152 - 745
8746 - 746       5838 - 746
9720 - 747       4382 - 747
9743 - 748       8261 - 748
9613 - 749       6808 - 749
9717 - 750       5722 - 750
9229 - 751       6331 - 751
9721 - 752       8741 - 752
9595 - 753       7279 - 753
9220 - 754       7287 - 754
9207 - 755       7773 - 755
9573 - 756       -1 - 756
9715 - 757       7141 - 757
9717 - 758       6312 - 758
9673 - 759       8144 - 759
9238 - 760       6189 - 760
9724 - 761       6798 - 761
9700 - 762       -1 - 762
9597 - 763       7644 - 763
9702 - 764       6789 - 764
9743 - 765       4729 - 765
9726 - 766       7162 - 766
9603 - 767       6321 - 767
9600 - 768       6794 - 768
9694 - 769       7752 - 769
9599 - 770       6792 - 770
9698 - 771       7301 - 771
9583 - 772       7300 - 772
9601 - 773       5822 - 773
9260 - 774       6779 - 774
9615 - 775       -1 - 775
9584 - 776       5829 - 776
9722 - 777       7189 - 777
9722 - 778       6684 - 778
9718 - 779       7646 - 779
9126 - 780       6313 - 780
9720 - 781       7148 - 781
9623 - 782       7643 - 782
9701 - 783       8256 - 783
9575 - 784       3778 - 784
9581 - 785       6212 - 785
9254 - 786       7795 - 786
9709 - 787       7747 - 787
9686 - 788       7648 - 788
9208 - 789       7168 - 789
9723 - 790       2919 - 790
9726 - 791       6332 - 791
9594 - 792       7165 - 792
9738 - 793       5832 - 793
9601 - 794       6179 - 794
9616 - 795       6675 - 795
9733 - 796       7758 - 796
9725 - 797       8724 - 797
9735 - 798       8611 - 798
9718 - 799       8133 - 799
9688 - 800       4862 - 800
9223 - 801       6814 - 801
9232 - 802       4276 - 802
9234 - 803       7758 - 803
9091 - 804       3405 - 804
9739 - 805       8633 - 805
9231 - 806       6310 - 806
9609 - 807       4854 - 807
9714 - 808       5813 - 808
9729 - 809       7181 - 809
9756 - 810       7789 - 810
9751 - 811       6306 - 811
9730 - 812       8139 - 812
9231 - 813       -1 - 813
9714 - 814       7268 - 814
9686 - 815       6809 - 815
9713 - 816       6788 - 816
9711 - 817       3278 - 817
9251 - 818       6309 - 818
9713 - 819       7768 - 819
9247 - 820       4241 - 820
9676 - 821       7649 - 821
9613 - 822       4262 - 822
9685 - 823       5715 - 823
9609 - 824       6789 - 824
9718 - 825       4852 - 825
9568 - 826       6792 - 826
9100 - 827       6812 - 827
9251 - 828       6706 - 828
9219 - 829       5847 - 829
9242 - 830       6796 - 830
9217 - 831       6335 - 831
9247 - 832       6673 - 832
9603 - 833       7635 - 833
9725 - 834       6799 - 834
9606 - 835       7269 - 835
9717 - 836       6209 - 836
9709 - 837       4258 - 837
9601 - 838       8276 - 838
9736 - 839       6683 - 839
9109 - 840       7271 - 840
9109 - 841       6299 - 841
9716 - 842       4847 - 842
9703 - 843       6806 - 843
9696 - 844       6678 - 844
9245 - 845       7774 - 845
9725 - 846       7747 - 846
9708 - 847       7273 - 847
9597 - 848       7656 - 848
9728 - 849       7787 - 849
9244 - 850       5332 - 850
9708 - 851       6316 - 851
9597 - 852       7673 - 852
9608 - 853       6800 - 853
9724 - 854       7667 - 854
9623 - 855       6796 - 855
9707 - 856       3890 - 856
9206 - 857       5361 - 857
9711 - 858       8268 - 858
9711 - 859       5340 - 859
9593 - 860       7775 - 860
9722 - 861       6317 - 861
9602 - 862       6688 - 862
9611 - 863       7649 - 863
9724 - 864       7165 - 864
9588 - 865       3903 - 865
9605 - 866       5353 - 866
9706 - 867       5238 - 867
9570 - 868       6216 - 868
9240 - 869       6678 - 869
9706 - 870       4858 - 870
9691 - 871       7275 - 871
9228 - 872       5831 - 872
9617 - 873       5190 - 873
9717 - 874       -1 - 874
9744 - 875       7757 - 875
9721 - 876       6684 - 876
9215 - 877       7649 - 877
9594 - 878       5830 - 878
9587 - 879       4340 - 879
9725 - 880       6786 - 880
9701 - 881       3395 - 881
9710 - 882       -1 - 882
9708 - 883       5844 - 883
9717 - 884       7769 - 884
9702 - 885       4358 - 885
9701 - 886       6320 - 886
9746 - 887       -1 - 887
9598 - 888       7290 - 888
9210 - 889       6321 - 889
9617 - 890       4756 - 890
9690 - 891       6321 - 891
9751 - 892       5351 - 892
9721 - 893       7270 - 893
9226 - 894       7281 - 894
9248 - 895       5346 - 895
9704 - 896       8144 - 896
9710 - 897       6793 - 897
9591 - 898       -1 - 898
9614 - 899       6818 - 899
9689 - 900       3892 - 900
9605 - 901       5733 - 901
9635 - 902       -1 - 902
9708 - 903       6315 - 903
9713 - 904       7313 - 904
9254 - 905       6774 - 905
9130 - 906       5823 - 906
9684 - 907       7771 - 907
9251 - 908       6797 - 908
9711 - 909       6819 - 909
9594 - 910       6684 - 910
9609 - 911       -1 - 911
9612 - 912       5727 - 912
9597 - 913       7660 - 913
9215 - 914       7638 - 914
9746 - 915       -1 - 915
9605 - 916       6821 - 916
9613 - 917       6182 - 917
9215 - 918       5848 - 918
9217 - 919       5365 - 919
9725 - 920       6321 - 920
9576 - 921       3899 - 921
9714 - 922       6709 - 922
9741 - 923       7170 - 923
9593 - 924       7624 - 924
9144 - 925       -1 - 925
9577 - 926       5720 - 926
9719 - 927       6311 - 927
9706 - 928       6689 - 928
9226 - 929       4372 - 929
9704 - 930       5719 - 930
9115 - 931       5811 - 931
9215 - 932       7285 - 932
9713 - 933       6779 - 933
9577 - 934       5227 - 934
9222 - 935       4840 - 935
8754 - 936       4371 - 936
9629 - 937       7737 - 937
9624 - 938       6682 - 938
9723 - 939       6695 - 939
9224 - 940       6705 - 940
9704 - 941       3876 - 941
9698 - 942       6800 - 942
9575 - 943       7283 - 943
9721 - 944       7767 - 944
9735 - 945       6677 - 945
9716 - 946       7653 - 946
9681 - 947       5807 - 947
9604 - 948       6694 - 948
9679 - 949       5718 - 949
9696 - 950       5848 - 950
9202 - 951       7766 - 951
9698 - 952       3396 - 952
9744 - 953       6800 - 953
9116 - 954       7765 - 954
9240 - 955       7267 - 955
9722 - 956       6206 - 956
9614 - 957       8245 - 957
9602 - 958       5822 - 958
9224 - 959       5833 - 959
9755 - 960       7280 - 960
9717 - 961       7778 - 961
9598 - 962       6812 - 962
9605 - 963       4838 - 963
9729 - 964       8242 - 964
9698 - 965       7293 - 965
9231 - 966       6667 - 966
9704 - 967       6300 - 967
9112 - 968       5815 - 968
9613 - 969       7657 - 969
9714 - 970       5799 - 970
9603 - 971       6323 - 971
9711 - 972       6289 - 972
9610 - 973       5337 - 973
9702 - 974       5834 - 974
9595 - 975       5816 - 975
9622 - 976       5331 - 976
9711 - 977       7142 - 977
9701 - 978       6193 - 978
9609 - 979       6690 - 979
9717 - 980       4852 - 980
9728 - 981       6826 - 981
9722 - 982       4734 - 982
9137 - 983       6203 - 983
9693 - 984       5826 - 984
9595 - 985       5329 - 985
9723 - 986       6804 - 986
9722 - 987       7755 - 987
9246 - 988       7652 - 988
9715 - 989       7779 - 989
9701 - 990       4848 - 990
9707 - 991       7280 - 991
9707 - 992       7673 - 992
9719 - 993       -1 - 993
9240 - 994       7644 - 994
9712 - 995       6317 - 995
9246 - 996       5221 - 996
9679 - 997       2905 - 997
9714 - 998       6327 - 998
